Date,Open,High,Low,Close,Adj Close,Volume,SMAAC_7,SMAAC_12,SMAAC_21,SMAAC_26,SMAAC_50,SMAAC_100,SMAAC_200,EMAAC_7,EMAAC_12,EMAAC_21,EMAAC_26,EMAAC_50,EMAAC_100,EMAAC_200,MACD,TR,SMATR_14,SATR_14,DX,SADX_14,PSAR,CT,CHAC,RS,RSI,SO_5,SO_14,WR_5,WR_14,ROCAC_1,ROCAC_7,ROCAC_12,ROCAC_14,ROCAC_21,ROCAC_26,ROCAC_50,ROCAC_100,ROCAC_200,MOM_1,MOM_7,MOM_12,MOM_14,MOM_21,MOM_26,MOM_50,MOM_100,MOM_200,VARAC_14,STDEVAC_14,LBB_20,UBB_20,VI_14,CV_12,OBV,COBV,ACCDIST,CMF
37201,6030.089844,6030.089844,6030.089844,6030.089844,6030.089844,1356000000,5885.895717,5906.545817,5906.736607,5894.613788,5918.272969,6209.261191,6434.127307,5927.624086,5910.495895,5899.537012,5902.703941,5972.067004,6140.67702,6425.725913,18.21760578,68.729981,55.11209536,55.9050565,16.9274712,11.70320285,5780.540293,0,-68.729981,-0.710115409,-244.9648692,1,1,0,0,0.011529245,0.006548306,0.028809629,0.022170434,0.039478928,0.039120677,-0.052312267,-0.104837843,-0.124678496,68.729981,39.229981,168.859864,130.790039,229.02002,227.02002,227.02002,-706.220215,-858.910156,4904.248762,70.03034172,5783.674337,6040.365555,0.040479303,0.000252946,-13700810000,-0.090058917,0,0
37202,6010.950195,6010.950195,6010.950195,6010.950195,6010.950195,1411300000,5904.972865,5912.73999,5916.73091,5902.609187,5911.232969,6202.007593,6429.737058,5948.455613,5925.950403,5909.665483,5910.722182,5973.591835,6138.108172,6421.598792,33.21376255,19.139649,52.18136157,55.63907829,13.99692486,11.86704014,5790.522275,0,19.139649,-0.619175426,-162.5880967,0.873682375,0.924420833,0.126317625,0.126317625,-0.003174024,0.022720898,0.012520605,0.029425671,0.015378618,0.022169602,-0.053937455,-0.101530411,-0.120776804,-19.139649,133.540039,74.330078,171.820312,91.040039,130.370117,130.370117,-679.259766,-825.709961,5405.228968,73.52026229,5781.166261,6051.977636,0.038959596,0.000253103,-15112110000,0.103008508,0,0
37203,6027.77002,6027.77002,6027.77002,6027.77002,6027.77002,1517500000,5940.214286,5922.820841,5921.867094,5908.270339,5904.715371,6195.383193,6425.692607,5968.284215,5941.614959,5920.402259,5919.392392,5975.71647,6135.923258,6417.680098,44.38834809,16.819825,51.80419929,55.36515836,15.98960347,12.16150895,5800.104978,0,-16.819825,-0.626507606,-167.7430695,0.982711064,0.990839416,0.017288936,0.017288936,0.002798197,0.042671947,0.020479823,0.028413838,0.007565429,0.027561831,-0.063263203,-0.086366524,-0.120520181,16.819825,246.689942,120.970215,166.54004,45.260254,161.680176,161.680176,-569.810058,-826.020019,6066.290965,77.88639782,5777.705026,6059.964895,0.038928041,0.000272822,-13594610000,-0.100416156,0,0
37204,6033.47998,6033.47998,6033.47998,6033.47998,6033.47998,1093800000,5976.875697,5934.743327,5924.294248,5914.708421,5896.687773,6189.742192,6421.591057,5984.583156,5955.748039,5930.682052,5927.843325,5977.981706,6133.894679,6413.857211,43.3598847,5.70996,46.82704379,54.75529304,16.69525339,12.48534784,5809.304373,0,-5.70996,-0.742544099,-288.4160336,1,1,0,0,0.000947276,0.044423843,0.024288601,0.016315658,0.015356188,0.029238751,-0.058306059,-0.082532089,-0.12913173,5.70996,256.629882,143.069824,96.859863,91.25,171.399902,171.399902,-542.75,-894.640137,6881.693593,82.95597382,5773.886179,6072.908743,0.037286859,0.000292535,-12500810000,-0.080458358,0,0
37207,6017.720215,6017.720215,6017.720215,6017.720215,6017.720215,991600000,5996.754325,5940.170858,5927.889021,5920.69458,5888.901182,6184.157095,6417.039058,5992.867421,5965.28222,5938.594612,5934.500872,5979.540078,6131.594194,6409.915549,46.58414522,15.759765,45.822719,54.11725203,13.85274901,12.58301935,5822.754909,0,15.759765,-0.705170819,-239.1794513,0.300491993,0.938589517,0.699508007,0.699508007,-0.002612052,0.02367079,0.010941518,0.018778427,0.012993863,0.036346184,-0.049629103,-0.081843002,-0.132783391,-15.759765,139.150391,65.130371,110.92041,77.19043,211.050293,211.050293,-536.409668,-921.399902,7336.750294,85.65483229,5772.290235,6082.22373,0.036956426,0.000272567,-13492410000,0.07932286,0,0
37208,6114.890137,6114.890137,6114.890137,6114.890137,6114.890137,1370100000,6028.037179,5950.506714,5936.191895,5932.549204,5884.55958,6179.764697,6412.917908,6023.3731,5988.298823,5954.621478,5947.86304,5984.847924,6131.263421,6406.979973,59.56270852,97.169922,51.5927385,53.93692964,25.84629504,13.53039618,5835.398413,0,-97.169922,-0.525802448,-110.8825731,1,1,0,0,0.016147298,0.037140997,0.020703251,0.038109397,0.023068453,0.054096972,-0.025644407,-0.068430059,-0.121604328,97.169922,218.979981,124.030274,224.479981,137.880371,313.820313,313.820313,-449.179687,-846.540039,9168.808769,95.75389689,5759.878929,6108.423073,0.039235807,0.000264476,-12122310000,-0.10154598,0,0
37209,6127.27002,6127.27002,6127.27002,6127.27002,6127.27002,1443400000,6051.73863,5971.328369,5943.347145,5945.095365,5881.588379,6175.396699,6408.747107,6049.34733,6009.679007,5970.3168,5961.152446,5990.433104,6131.184344,6404.196789,62.96142021,12.379883,48.03560957,53.51540678,27.23621828,14.50938348,5857.757751,0,-12.379883,-0.587619061,-142.4942341,1,1,0,0,0.002024547,0.027830925,0.042511899,0.02934524,0.038643606,0.035027536,-0.01129366,-0.073602081,-0.115985845,12.379883,165.910157,249.859864,174.680176,227.970215,207.359864,207.359864,-486.810058,-803.919921,11168.98357,105.683412,5753.021278,6138.077746,0.038385392,0.000271808,-10678910000,-0.119069715,0,0
37210,6130.540039,6130.540039,6130.540039,6130.540039,6130.540039,1454500000,6066.088658,6000.450033,5954.358584,5953.196514,5880.253984,6170.561299,6404.743857,6069.645507,6028.273012,5984.882549,5973.699675,5995.927494,6131.171585,6401.473837,61.25190513,3.270019,45.53560957,52.94542126,27.62212488,15.44600786,5884.708978,0,-3.270019,-0.640545542,-178.1993595,1,1,0,0,0.000533683,0.016658159,0.060448905,0.023315547,0.049906435,0.024743841,-0.013694461,-0.081273885,-0.119101864,3.270019,100.450195,349.459961,139.680176,291.410156,148.030273,148.030273,-542.330078,-828.879883,12958.81224,113.836779,5758.136867,6162.103172,0.038137417,0.000279295,-9224410000,-0.136203039,0,0
37211,6120.390137,6120.390137,6120.390137,6120.390137,6120.390137,1337400000,6081.722935,6029.078369,5967.75193,5958.499606,5878.348584,6165.036499,6400.548708,6082.331665,6042.444877,5997.201421,5984.565635,6000.808382,6130.958091,6398.676984,77.50826741,10.149902,38.15705207,51.88910918,25.39903311,16.15693824,5914.208705,0,10.149902,-0.37471272,-59.92648999,0.91003441,0.971302825,0.08996559,0.08996559,-0.001655629,0.018206762,0.059468401,0.041341335,0.044216002,0.029982037,-0.018183321,-0.074419784,-0.128518284,-10.149902,109.439942,343.540039,242.979981,259.160157,178.160157,178.160157,-492.100097,-902.580078,13452.75939,115.986031,5764.974668,6181.181386,0.031818375,0.000273134,-10561810000,0.144984883,0,0
37214,6178.129883,6178.129883,6178.129883,6178.129883,6178.129883,1316800000,6103.202916,6054.041707,5982.842401,5967.572679,5877.236377,6160.692895,6396.324507,6106.281219,6063.319494,6013.649463,5998.903728,6007.762166,6131.892186,6396.482485,111.2274813,57.739746,35.40059979,50.71135851,32.59248644,17.33090597,5940.168465,0,-57.739746,-0.110410224,-12.41136386,1,1,0,0,0.009433998,0.024944526,0.050957983,0.068680904,0.040681358,0.039996449,-0.007101843,-0.057793925,-0.119567065,57.739746,150.359863,299.560059,397.049805,241.509766,237.600098,237.600098,-378.959961,-839.020019,11868.9124,108.9445382,5759.616035,6210.690996,0.025090462,0.000303906,-9245010000,-0.1246756,0,0
