Date,Open,High,Low,Close,Adj Close,Volume,SMAAC_7,SMAAC_12,SMAAC_21,SMAAC_26,SMAAC_50,SMAAC_100,SMAAC_200,EMAAC_7,EMAAC_12,EMAAC_21,EMAAC_26,EMAAC_50,EMAAC_100,EMAAC_200,MACD,TR,SMATR_14,SATR_14,DX,SADX_14,PSAR,CT,CHAC,RS,RSI,SO_5,SO_14,WR_5,WR_14,ROCAC_1,ROCAC_7,ROCAC_12,ROCAC_14,ROCAC_21,ROCAC_26,ROCAC_50,ROCAC_100,ROCAC_200,MOM_1,MOM_7,MOM_12,MOM_14,MOM_21,MOM_26,MOM_50,MOM_100,MOM_200,VARAC_14,STDEVAC_14,LBB_20,UBB_20,VI_14,CV_12,OBV,COBV,ACCDIST,CMF
39022,924.570007,929.72998,923.159973,926.640015,926.640015,202235800,929.3485719,927.1391705,923.3247652,919.9457727,903.7004017,874.3806012,870.2589502,927.3463297,926.1160902,921.5510534,918.659875,905.5467579,887.5177633,871.9794218,6.773987848,6.570007,7.089285714,7.180597214,13.3753324,22.03790737,938.9462062,1,-2.540039,-0.95226203,-1994.768606,0.296276319,0.466230793,0.703723681,0.703723681,0.002748663,-0.004479951,0.000550689,0.001253441,0.019753726,0.023674056,0.053862233,0.145173492,0.131926119,2.540039,-4.169983,0.51001,1.160035,17.950013,21.429993,21.429993,117.470032,108,22.19734404,4.711405739,911.3769432,936.7360636,0.018308029,0.000330622,13547041700,0.015154645,1.67888E+13,59830.26515
39023,921,924.609985,915.52002,919.01001,919.01001,281694200,927.7471489,927.4175061,923.8161942,920.4765414,904.4950013,875.4790015,870.7608002,925.2622497,925.0228471,921.3200494,918.6858109,906.0747286,888.1413721,872.4473879,4.806979181,11.119995,7.582140286,7.209278862,3.269111717,20.69727911,938.5902826,1,7.630005,-1.239917911,516.8092306,0.161275304,0.153909582,0.838724696,0.838724696,-0.008234055,-0.012050871,0.003647632,-0.006303811,0.005844591,0.013353165,0.044626326,0.143530897,0.124033803,-7.630005,-11.209961,3.340027,-5.830017,5.340027,12.109986,12.109986,115.350037,101.410034,26.16977547,5.11564028,912.323357,936.3236525,0.02000808,0.000300762,13265347500,-0.02079378,1.6846E+13,60840.56423
39024,920.830017,927.609985,918.830017,923.919983,923.919983,240595500,926.3857161,927.4091697,924.3042894,921.1311552,905.3784009,876.6816016,871.2924002,924.9266831,924.8531757,921.556407,919.0735274,906.7745425,888.8498595,872.959553,3.309899745,8.779968,7.965707,7.263309444,2.767293004,19.41656582,937.6674721,1,-4.909973,-1.079155391,1363.337831,0.591132065,0.354890933,0.408867935,0.408867935,0.005342676,-0.010209469,-0.000108263,-0.002386298,0.011905148,0.018565028,0.043765099,0.142645086,0.120160989,4.909973,-9.530029,-0.100037,-2.210022,10.869995,16.839966,16.839966,115.339966,99.109985,26.60625784,5.158125419,914.0302103,935.7037987,0.020717665,0.000289889,13505943000,0.018137143,1.68969E+13,61683.66137
39027,927.530029,935.02002,926.799988,935.02002,935.02002,273917300,926.3100064,928.2991691,925.3504814,922.2057707,906.3752015,877.9460016,871.8434503,927.4500173,926.4173056,922.7803719,920.254749,907.8822082,889.7641201,873.5770701,4.505528287,11.100037,7.981423571,7.31460331,15.85125411,19.1619007,936.781574,1,-11.100037,-0.504100542,-101.6537798,1,0.807120107,0,0,0.012014067,-0.000566477,0.011554182,0.021132108,0.022908282,0.031495857,0.054090056,0.148362916,0.11744251,11.100037,-0.529968,10.679993,19.350037,20.940003,28.550049,28.550049,120.800049,98.27002,21.97705045,4.687968691,915.4070452,936.4209641,0.020297731,0.000289869,13779860300,0.020281242,1.69595E+13,61667.53591
39028,936.52002,941.359985,936.52002,940.419983,940.419983,293869800,927.8128577,929.5516664,926.6047655,923.5115404,907.4428016,879.2080017,872.3618002,930.6925087,928.5715637,924.3839729,921.7484701,909.1581994,890.7672065,874.2421737,4.726818668,6.339965,7.609279071,7.335651579,25.13373986,19.58846064,915.52002,0,-5.399963,-0.545329642,-119.9395633,0.963622164,0.963622164,0.036377836,0.036377836,0.005775238,0.011313,0.016241766,0.017748493,0.023374737,0.041312795,0.055868695,0.153394261,0.109025101,5.399963,10.519959,15.029968,16.399963,21.479981,37.309998,37.309998,125.070007,92.450012,31.16939095,5.582955396,915.2347216,938.7412858,0.019284275,0.000290321,14073730100,0.021326036,1.7074E+13,61049.84476
39029,937.530029,941.919983,935.72998,941.130005,941.130005,258906700,930.0342846,930.411667,927.6614323,924.9738489,908.4522022,880.465802,872.8276004,933.3018828,930.5036316,925.9063394,923.1841393,910.4119957,891.7644896,874.9077243,5.036583985,6.190003,7.483568429,7.346217068,23.30834835,19.8541669,916.0368193,0,-0.710022,-0.539496219,-117.1534829,0.970076549,0.970076549,0.029923451,0.029923451,0.000755005,0.016800263,0.011087125,0.018164288,0.023779721,0.035699747,0.060810672,0.147775477,0.111986804,0.710022,15.549988,10.320007,16.789978,21.859985,32.440003,32.440003,121.169983,94.780029,38.97248114,6.242794338,915.3748298,940.7871761,0.019269004,0.000292997,14332636800,0.018396452,1.7153E+13,61435.4774
39030,941.849976,943.340027,937.909973,940.969971,940.969971,318708000,932.4442839,931.3075003,928.6947633,926.2153862,909.5280018,881.6759015,873.3007004,935.2189048,932.1138376,927.2757605,924.5016083,911.6103477,892.7388556,875.56506,5.239828435,5.430054,7.410714286,7.350824012,25.41442347,20.25132809,917.0721458,0,0.160034,-0.560012961,-127.2794224,0.903302528,0.914807498,0.096697472,0.096697472,-0.000170045,0.018255595,0.011556406,0.016836097,0.016737251,0.029879484,0.057459703,0.144704445,0.11081336,-0.160034,16.869995,10.75,15.579956,15.489991,27.299988,27.299988,118.949951,93.869995,44.63053405,6.680608809,915.0381412,942.6728638,0.019320188,0.00029318,14013928800,-0.022236522,1.72638E+13,61043.44295
39031,938.640015,941.409973,936.369995,941.25,941.25,245705700,934.5314246,931.9574993,929.4457167,927.276156,910.5562012,882.8682013,873.7714505,936.7266786,933.5194011,928.5461459,925.7422299,912.772687,893.6994723,876.2186415,4.703801102,5.039978,7.159994929,7.337193363,21.51715122,20.34174402,918.6482187,0,-0.280029,-0.655104909,-189.9432395,0.873638327,0.92487324,0.126361673,0.126361673,0.000297596,0.015766624,0.008356085,0.01121604,0.01774358,0.030885507,0.054173007,0.146146662,0.100362373,0.280029,14.609985,7.799988,10.440002,16.409973,28.200012,28.200012,120.02002,85.849976,51.28656926,7.161464184,914.9883701,944.3636322,0.018715744,0.000285329,14259634500,0.017532963,1.73558E+13,61800.58242
39034,941.26001,949.460022,940.619995,947.650024,947.650024,222676900,938.6228551,932.9658357,930.531907,928.6069267,911.6516016,884.1324018,874.2327005,939.457515,935.6933431,930.2828621,927.3650295,914.1404257,894.7678001,876.9294016,4.914055715,8.840027,7.583570214,7.35479171,33.20251097,21.26037023,920.1297272,0,-6.400024,-0.524679477,-110.3843517,0.868172435,0.946670657,0.131827565,0.131827565,0.006799494,0.031163985,0.012933607,0.018737561,0.023236499,0.036725458,0.066464843,0.161606289,0.120961931,6.400024,28.640014,12.100036,17.430053,21.520019,33.570007,33.570007,131.840026,102.260009,67.15413602,8.194762719,914.2234306,947.2805736,0.019495315,0.000288967,14482311400,0.015615891,1.74037E+13,62246.34164
39035,948.77002,949,942.799988,945.330017,945.330017,248598200,941.6814314,934.2516684,931.4461933,929.8088497,912.7864014,885.4276019,874.7324005,940.9256405,937.1759083,931.6507853,928.6957693,915.3635469,895.7690321,877.6100047,4.552635805,6.200012,7.657143714,7.376388281,33.20251097,22.11338029,922.4761508,0,2.320007,-0.644737362,-181.4818933,0.699199391,0.878314533,0.300800609,0.300800609,-0.002448169,0.023173039,0.016593174,0.012726986,0.03239162,0.028717887,0.074653896,0.157712364,0.116949304,-2.320007,21.410034,15.429993,11.880005,29.660034,26.390015,26.390015,128.780029,98.980041,76.96485902,8.772961816,916.0669259,948.4030817,0.019678726,0.000277338,14233713200,-0.017165644,1.74798E+13,62241.79291
