Date,Open,High,Low,Close,Adj Close,Volume,SMAAC_7,SMAAC_12,SMAAC_21,SMAAC_26,SMAAC_50,SMAAC_100,SMAAC_200,EMAAC_7,EMAAC_12,EMAAC_21,EMAAC_26,EMAAC_50,EMAAC_100,EMAAC_200,MACD,TR,SMATR_14,SATR_14,DX,SADX_14,PSAR,CT,CHAC,RS,RSI,SO_5,SO_14,WR_5,WR_14,ROCAC_1,ROCAC_7,ROCAC_12,ROCAC_14,ROCAC_21,ROCAC_26,ROCAC_50,ROCAC_100,ROCAC_200,MOM_1,MOM_7,MOM_12,MOM_14,MOM_21,MOM_26,MOM_50,MOM_100,MOM_200,VARAC_14,STDEVAC_14,LBB_20,UBB_20,VI_14,CV_12,OBV,COBV,ACCDIST,CMF
37994,1587.45105,1616.57605,1582.880005,1610.125977,1610.125977,28400,1552.304844,1533.699829,1504.851097,1493.494422,1432.138745,1418.183855,1470.628715,1562.856213,1540.147882,1511.541196,1499.186699,1463.330898,1448.341516,1475.022401,48.23384369,33.696045,28.95586286,24.24260969,60.52566956,35.43994238,1514.74923,0,-22.921998,-0.228406076,-29.60184996,0.948350692,0.965482913,0.051649308,0.051649308,0.014441747,0.075980302,0.078476803,0.104868486,0.095754644,0.114253983,0.197446373,0.105932433,0.102907621,22.921998,113.698975,117.162964,152.824952,140.70398,165.099976,165.099976,154.226929,150.234009,1820.000998,42.66146972,1416.354809,1596.890295,0.048703213,0.000878262,-9765400,-0.002899794,1881012881,92113.34734
37995,1612.390015,1618.764038,1579.686035,1581.465942,1581.465942,32000,1562.272687,1540.435323,1510.186523,1498.742112,1436.875403,1419.439524,1471.236584,1567.508645,1546.504507,1517.897992,1505.281458,1467.963645,1450.977644,1476.081541,55.04672878,39.078003,28.85457064,24.57203547,57.48863025,37.01484865,1533.078058,0,28.660035,-0.317488631,-46.51770574,0.634572489,0.789489275,0.365427511,0.365427511,-0.017799871,0.046156854,0.05386097,0.093467681,0.075810376,0.088557398,0.172930689,0.090513493,0.075856475,-28.660035,69.774902,80.825927,135.180908,111.442993,128.656982,128.656982,131.262939,111.505981,1520.699961,38.99615316,1417.97968,1606.409724,0.052698018,0.000898456,-9797400,0.003276875,1883634927,89701.56693
37998,1579.875,1619.093994,1573.77002,1618.517944,1618.517944,23000,1579.626116,1549.159739,1517.257714,1505.115535,1442.279702,1421.122673,1471.979374,1580.26097,1557.583497,1527.04526,1513.669346,1473.867735,1454.295273,1477.498819,56.86103448,45.323974,28.38127786,24.84412421,51.76132729,38.06816856,1550.215254,0,-37.052002,-0.333706901,-50.08409984,0.990582339,0.995635291,0.009417661,0.009417661,0.023428897,0.081142574,0.069157925,0.084097817,0.100439731,0.115359259,0.186548841,0.120012647,0.105137382,37.052002,121.473999,104.692993,125.554931,147.725952,167.399902,167.399902,173.428955,153.977905,1826.595757,42.73869156,1416.739713,1622.422287,0.049081383,0.000947626,-9774400,-0.002347562,1885300586,88887.21859
37999,1622.046997,1627.485962,1596.718018,1612.682983,1612.682983,26000,1593.267543,1557.500234,1524.014427,1511.329571,1447.252261,1422.798613,1472.720089,1588.366473,1566.060341,1534.830507,1521.003689,1479.31147,1457.431664,1478.843935,57.45203893,30.767944,29.15612786,25.15212447,54.30016433,39.22759682,1563.991002,0,5.834961,-0.380159566,-61.33184369,0.762768689,0.891344645,0.237231311,0.237231311,-0.003605126,0.062938591,0.066168275,0.074663455,0.096796847,0.122520051,0.160583451,0.112416082,0.093598717,-5.834961,95.48999,100.085937,112.042968,142.325927,176.020019,176.020019,162.970947,138.026001,1978.491343,44.48023542,1418.88839,1634.506202,0.049910816,0.000951946,-9800400,0.00266001,1888052134,86798.29895
38000,1612.916016,1613.152954,1585.906006,1592.422974,1592.422974,20600,1596.706107,1563.970896,1529.82709,1517.320341,1451.309819,1424.225723,1473.308919,1589.380598,1570.116131,1540.066186,1526.294006,1483.747216,1460.104759,1479.974074,55.00800235,27.246948,30.00683579,25.49888957,43.79933191,39.55414933,1573.77002,0,20.260009,-0.530971025,-113.2064441,0.347251734,0.742634141,0.652748266,0.652748266,-0.012562921,0.015347276,0.051260384,0.051920153,0.08598701,0.103270418,0.149672583,0.104572938,0.077588051,-20.260009,24.069947,77.64795,78.598023,126.085938,149.057007,149.057007,150.759034,114.656983,1968.876448,44.37202326,1425.302548,1640.700638,0.052552392,0.000933157,-9821000,0.002101955,1890480631,85103.15417
38001,1591.817993,1601.41394,1582.357056,1586.493042,1586.493042,18800,1598.41612,1571.4764,1535.548805,1522.825228,1455.33748,1425.674014,1473.852554,1588.658709,1572.635656,1544.28681,1530.753194,1487.776464,1462.607497,1481.033965,53.11164526,19.056884,29.86468486,25.81073209,40.42126487,39.61608616,1627.485962,1,5.929932,-0.559030088,-126.7728417,0.236857468,0.699107844,0.763142532,0.763142532,-0.003723842,0.007602362,0.060187393,0.048853722,0.091126893,0.079671493,0.169298857,0.100897987,0.084855728,-5.929932,11.970093,90.06604,73.895996,132.498047,117.071045,117.071045,145.403076,124.093018,1864.562291,43.1805777,1435.956898,1643.296093,0.052872633,0.00091016,-9839800,0.001914265,1893629645,84706.45921
38002,1589.376953,1604.755981,1579.240967,1600.425049,1600.425049,20600,1600.304844,1578.8709,1542.521664,1527.863807,1460.210181,1427.267365,1474.542679,1591.600294,1576.910947,1549.390286,1535.914072,1492.194055,1465.336558,1482.221936,52.55968109,25.515014,30.80504479,26.16746871,41.80761875,39.7726242,1626.583384,1,-13.932007,-0.522388963,-109.375396,0.496221941,0.801370177,0.503778059,0.503778059,0.008781638,0.008329786,0.058698508,0.056543067,0.098211709,0.088707527,0.198636241,0.112269021,0.09898848,13.932007,13.22107,88.734009,85.650025,143.124024,130.4021,130.4021,161.541992,144.154053,1772.49435,42.10100177,1447.151693,1646.4137,0.053068888,0.000906161,-9819200,-0.002093538,1896234508,84135.51371
38015,1605.246948,1629.177979,1603.313965,1628.837036,1628.837036,18400,1602.977853,1589.853658,1550.690046,1533.972041,1466.082822,1429.166904,1475.40551,1600.90948,1584.899576,1556.612718,1542.797255,1497.552603,1468.574191,1483.680792,57.4316927,28.75293,31.4845405,26.54725955,50.81449259,40.56132908,1579.240967,0,-28.411987,-0.362622908,-56.89299347,0.993172539,0.997528143,0.006827461,0.006827461,0.017752776,0.011620866,0.088035553,0.088484125,0.126221317,0.107455741,0.215462,0.145313243,0.086364255,28.411987,18.711059,131.793091,132.410034,182.552002,158.045044,158.045044,206.661011,129.48999,1578.033195,39.72446595,1461.466073,1650.35452,0.051769307,0.000937616,-9800800,-0.00187388,1898570461,83465.92665
38016,1631.109985,1634.412964,1589.401001,1590.729004,1590.729004,24000,1604.301147,1595.981659,1557.56833,1538.585003,1471.095461,1430.852434,1475.862419,1598.364361,1585.796411,1559.714198,1546.347755,1501.20658,1470.993098,1484.745949,56.93211913,45.011963,33.38989243,27.03601904,37.73542573,40.35947884,1579.240967,0,38.108032,-0.589366304,-143.5260453,0.208222244,0.694869659,0.791777756,0.791777756,-0.023395853,0.005857263,0.048468462,0.052284469,0.065484537,0.081865794,0.183916419,0.116134978,0.066214389,-38.108032,9.263062,73.536011,79.037964,97.765991,120.371948,120.371948,165.516968,98.787964,1247.720999,35.32309441,1469.836374,1651.760818,0.058868287,0.000938046,-9824800,0.00244878,1900290787,83511.11639
38019,1630.654053,1650.291016,1585.958008,1623.880005,1623.880005,34600,1605.067156,1600.608907,1563.802473,1544.489732,1476.700742,1432.839114,1476.522114,1604.743272,1591.655425,1565.547453,1552.090884,1506.017303,1474.020561,1486.130367,61.50166272,64.333008,36.17975714,27.68914319,43.73267616,40.60042151,1581.447847,0,-33.151001,-0.437855756,-77.8902853,0.628275964,0.833470978,0.371724036,0.371724036,0.020840131,0.003312945,0.035404642,0.08472434,0.082124953,0.107439808,0.23227339,0.139275451,0.075005727,33.151001,5.362061,55.526978,126.83606,123.23999,157.542969,157.542969,198.517944,113.302002,752.0673887,27.42384708,1476.438296,1657.482895,0.05923854,0.000969725,-9790200,-0.0035217,1902072119,82198.36992
